--------
    0.255000     0.000000     0.000000
    0.285000     0.000000     0.000000
    0.315000     0.000000     0.000000
    0.345000     0.000000     0.000000
    0.375000     0.000000     0.000000
    0.405000     0.000000     0.000000
    0.435000     0.000000     0.000000
    0.465000     0.000000     0.000000
    0.495000     0.000000     0.000000
    0.525000     0.000000     0.000000
    0.555000     0.000000     0.000000
    0.585000     0.000000     0.000000
    0.615000     0.000000     0.000000
    0.645000     0.000000     0.000000
    0.675000     0.000000     0.000000
    0.705000     0.000000     0.000000
    0.735000     0.000000     0.000000
    0.765000     1.000000     1.000000
    0.795000     1.000000     1.000000
    0.825000     2.000000     1.414214
    0.855000     9.000000     3.000000
    0.885000    27.000000     5.196152
    0.915000    59.000000     7.681146
    0.945000    41.000000     6.403124
    0.975000    36.000000     6.000000
    1.005000    17.000000     4.123106
    1.035000    21.000000     4.582576
    1.065000    18.000000     4.242640
    1.095000    18.000000     4.242640
    1.125000    19.000000     4.358899
    1.155000    13.000000     3.605551
    1.185000    27.000000     5.196152
    1.215000    17.000000     4.123106
    1.245000    20.000000     4.472136
    1.275000    21.000000     4.582576
    1.305000    20.000000     4.472136
    1.335000    28.000000     5.291502
    1.365000    26.000000     5.099020
    1.395000    21.000000     4.582576
    1.425000    34.000000     5.830952
    1.455000    27.000000     5.196152
    1.485000    31.000000     5.567764
    1.515000    40.000000     6.324555
    1.545000    33.000000     5.744563
    1.575000    33.000000     5.744563
    1.605000    27.000000     5.196152
    1.635000    46.000000     6.782330
    1.665000    46.000000     6.782330
    1.695000    46.000000     6.782330
    1.725000    44.000000     6.633250
    1.755000    45.000000     6.708204
    1.785000    39.000000     6.244998
    1.815000    58.000000     7.615773
    1.845000    50.000000     7.071068
    1.875000    48.000000     6.928203
    1.905000    60.000000     7.745967
    1.935000    53.000000     7.280110
    1.965000    70.000000     8.366600
    1.995000    41.000000     6.403124
    2.025000    43.000000     6.557438
    2.055000    46.000000     6.782330
    2.085000    56.000000     7.483315
    2.115000    50.000000     7.071068
    2.145000    53.000000     7.280110
    2.175000    57.000000     7.549834
    2.205000    68.000000     8.246211
    2.235000    62.000000     7.874008
    2.265000    58.000000     7.615773
    2.295000    71.000000     8.426149
    2.325000    50.000000     7.071068
    2.355000    70.000000     8.366600
    2.385000    64.000000     8.000000
    2.415000    62.000000     7.874008
    2.445000    61.000000     7.810250
    2.475000    75.000000     8.660254
    2.505000    55.000000     7.416198
    2.535000    73.000000     8.544003
    2.565000    86.000000     9.273619
    2.595000    77.000000     8.774964
    2.625000    68.000000     8.246211
    2.655000    49.000000     7.000000
    2.685000    55.000000     7.416198
    2.715000    81.000000     9.000000
    2.745000    60.000000     7.745967
    2.775000    69.000000     8.306623
    2.805000    63.000000     7.937254
    2.835000    51.000000     7.141428
    2.865000    53.000000     7.280110
    2.895000    57.000000     7.549834
    2.925000    61.000000     7.810250
    2.955000    66.000000     8.124039
    2.985000    66.000000     8.124039
--------
    0.015000     1.000000     1.000000
    0.045000     0.000000     0.000000
    0.075000     0.000000     0.000000
    0.105000     0.000000     0.000000
    0.135000     0.000000     0.000000
    0.165000     0.000000     0.000000
    0.195000     0.000000     0.000000
    0.225000     0.000000     0.000000
    0.255000     0.000000     0.000000
    0.285000     0.000000     0.000000
    0.315000     0.000000     0.000000
    0.345000     0.000000     0.000000
    0.375000     0.000000     0.000000
    0.405000     0.000000     0.000000
    0.435000     0.000000     0.000000
    0.465000     0.000000     0.000000
    0.495000     0.000000     0.000000
    0.525000     0.000000     0.000000
    0.555000     0.000000     0.000000
    0.585000     0.000000     0.000000
    0.615000     0.000000     0.000000
    0.645000     0.000000     0.000000
    0.675000     0.000000     0.000000
    0.705000     0.000000     0.000000
    0.735000     0.000000     0.000000
    0.765000     1.000000     1.000000
    0.795000     1.000000     1.000000
    0.825000     2.000000     1.414214
    0.855000    11.000000     3.316625
    0.885000    29.000000     5.385165
    0.915000    70.000000     8.366600
    0.945000    52.000000     7.211102
    0.975000    43.000000     6.557438
    1.005000    23.000000     4.795832
    1.035000    24.000000     4.898980
    1.065000    28.000000     5.291502
    1.095000    18.000000     4.242640
    1.125000    23.000000     4.795832
    1.155000    18.000000     4.242640
    1.185000    33.000000     5.744563
    1.215000    27.000000     5.196152
    1.245000    27.000000     5.196152
    1.275000    27.000000     5.196152
    1.305000    30.000000     5.477226
    1.335000    28.000000     5.291502
    1.365000    29.000000     5.385165
    1.395000    31.000000     5.567764
    1.425000    36.000000     6.000000
    1.455000    31.000000     5.567764
    1.485000    43.000000     6.557438
    1.515000    44.000000     6.633250
    1.545000    39.000000     6.244998
    1.575000    38.000000     6.164414
    1.605000    33.000000     5.744563
    1.635000    53.000000     7.280110
    1.665000    58.000000     7.615773
    1.695000    52.000000     7.211102
    1.725000    48.000000     6.928203
    1.755000    57.000000     7.549834
    1.785000    50.000000     7.071068
    1.815000    63.000000     7.937254
    1.845000    55.000000     7.416198
    1.875000    65.000000     8.062258
    1.905000    72.000000     8.485281
    1.935000    62.000000     7.874008
    1.965000    85.000000     9.219544
    1.995000    56.000000     7.483315
    2.025000    53.000000     7.280110
    2.055000    56.000000     7.483315
    2.085000    65.000000     8.062258
    2.115000    61.000000     7.810250
    2.145000    66.000000     8.124039
    2.175000    67.000000     8.185352
    2.205000    75.000000     8.660254
    2.235000    73.000000     8.544003
    2.265000    72.000000     8.485281
    2.295000    76.000000     8.717798
    2.325000    59.000000     7.681146
    2.355000    85.000000     9.219544
    2.385000    83.000000     9.110434
    2.415000    77.000000     8.774964
    2.445000    74.000000     8.602325
    2.475000    91.000000     9.539392
    2.505000    74.000000     8.602325
    2.535000    94.000000     9.695360
    2.565000    97.000000     9.848858
    2.595000    87.000000     9.327379
    2.625000    78.000000     8.831760
    2.655000    71.000000     8.426149
    2.685000    74.000000     8.602325
    2.715000    88.000000     9.380832
    2.745000    84.000000     9.165152
    2.775000    78.000000     8.831760
    2.805000    83.000000     9.110434
    2.835000    67.000000     8.185352
    2.865000    69.000000     8.306623
    2.895000    65.000000     8.062258
    2.925000    80.000000     8.944272
    2.955000    83.000000     9.110434
    2.985000    76.000000     8.717798
